FechaCorte,Tipo de Sujeto,Nombre Completo,DUI,NIT,Fecha de Nacimiento,Sexo,Tipo de obligación,Moneda,Numero de Obligacion,Fecha de Otorgamiento,Fecha de Vencimiento,Periodo de Pago,Estado,Sub-estado,Numero Dias Mora,Valor Limite,Valor Saldo Total,Valor Mora Total,Valor Cuota,Tipo de Deudor,Tipo de Garantia,Fecha de Cancelacion,Calificacion
2025-02-28,J,Familia Pujadas S.L.L.,,3300-717879-987-9,,,MIC,USD,OBL-00126,2023-10-11,2026-10-11,VEN,VIG,MOR,55,11081,5757,1727.1,108,DIR,HIP,,C1
2025-02-28,J,Grupo Morán S.A.T.,,3922-372438-230-3,,,TIC,USD,OBL-00127,2024-02-04,,QIN,VIG,VIG,0,11157,4378,0,108,DIR,AVA,,A1
2025-02-28,F,Clotilde Serna Mayol,23022262-8,,1995-09-27,M,MIC,USD,OBL-00128,2024-04-29,2028-04-29,QIN,VIG,MOR,118,18866,6811,2043.3,105,DIR,SGR,,C2
2025-02-28,F,Isabela Aramburu,80730415-4,,1976-05-24,F,CON,USD,OBL-00130,2024-01-16,2026-01-16,OTR,VIG,MOR,45,2871,1235,370.5,92,DIR,SGR,,C1
2025-02-28,F,Alejandro Reig,82729956-8,,1973-08-17,M,CON,USD,OBL-00132,2024-01-03,2026-01-03,MEN,VIG,MOR,117,17665,5498,1649.3999999999999,52,DIR,FID,,C2
2025-02-28,F,Bernabé Naranjo,70489927-6,,1974-07-22,M,TDC,USD,OBL-00133,2024-01-29,,OTR,VIG,CJU,156,1957,772,231.6,161,DIR,AVA,,D1
2025-02-28,F,Carolina Luciana Haro Perez,29148627-8,,1998-01-29,F,MIC,USD,OBL-00134,2024-06-07,2027-06-07,QIN,VIG,CJU,133,10687,2130,639.0,47,DIR,SGR,,D1
2025-02-28,F,Manu Tejera,97300625-3,,1967-07-26,M,TIC,USD,OBL-00135,2024-01-17,,QIN,VIG,CJU,157,8042,2776,832.8,135,DIR,FID,,D1
2025-02-28,F,Ana Olivera Baeza,77661083-0,,1976-02-24,F,TDC,USD,OBL-00136,2024-01-02,,QIN,VIG,CJU,153,13424,1592,477.59999999999997,61,DIR,HIP,,D1
2025-02-28,F,Paula Paniagua,24803420-1,,2007-10-20,F,CMZ,USD,OBL-00138,2024-03-31,2027-03-31,MEN,VIG,CJU,53,4812,1909,572.6999999999999,147,DIR,AVA,,D1
2025-02-28,J,Restauración Inteligentes S.Com.,,2130-533492-481-4,,,MIC,USD,OBL-00139,2023-10-05,2025-10-05,QIN,VIG,CJU,144,14910,5899,1769.7,48,DIR,SGR,,D1
2025-02-28,F,Arcelia del Cobo,10895065-2,,1965-01-23,F,TIC,USD,OBL-00140,2023-12-30,,MEN,VIG,CJU,152,15620,8462,2538.6,211,DIR,HIP,,D1
2025-02-28,F,Diana Ofelia Frutos Morera,44277577-8,,1989-06-13,F,CON,USD,OBL-00141,2024-02-18,2029-02-18,VEN,VIG,CJU,99,14946,1351,405.3,78,DIR,FID,,D1
2025-02-28,F,Victor Requena Riera,92881320-7,,2004-08-20,M,CMZ,USD,OBL-00142,2024-02-23,2028-02-23,OTR,VIG,MOR,18,8115,2386,715.8,70,DIR,FID,,B
2025-02-28,F,Adelaida Farré,41858687-0,,1998-12-25,F,TIC,USD,OBL-00145,2023-12-13,,VEN,VIG,CJU,129,6985,1167,350.09999999999997,32,DIR,AVA,,D1
2025-02-28,F,Iván Granados Río,65656025-7,,1984-03-24,M,MIC,USD,OBL-00147,2024-02-20,2029-02-20,MEN,VIG,CJU,44,14785,2337,701.1,49,DIR,SGR,,D1
2025-02-28,F,Maximiano del Morillo,28406257-6,,1999-09-06,M,TDC,USD,OBL-00148,2024-05-13,,MEN,VIG,CJU,164,12417,5252,1575.6,129,DIR,SGR,,D1
2025-02-28,F,José María Zabaleta-Santana,23673024-9,,1998-11-12,M,TIC,USD,OBL-00149,2024-03-26,,OTR,VIG,CJU,108,3480,834,250.2,31,DIR,AVA,,D1
2025-02-28,F,Sara Cortés Suarez,92826832-5,,1974-05-05,F,CMZ,USD,OBL-00150,2024-01-24,2026-01-24,MEN,VIG,CJU,173,10668,580,174.0,144,DIR,HIP,,D1
2025-02-28,F,Olivia Valera-Villena,93716039-7,,1989-03-01,F,CMZ,USD,OBL-00151,2024-02-21,2026-02-21,MEN,VIG,CJU,173,15480,6909,2072.7,89,DIR,AVA,,D1
2025-02-28,F,Fermín Saez-Cervera,17013501-7,,1977-01-21,M,CON,USD,OBL-00152,2023-09-25,2025-09-25,OTR,VIG,CJU,177,19117,9750,2925.0,58,DIR,AVA,,D1
2025-02-28,F,Lupita Garay Silva,31840066-8,,1998-03-26,F,CON,USD,OBL-00153,2024-05-24,2028-05-24,VEN,VIG,MOR,133,6044,481,144.29999999999998,122,DIR,FID,,C2
2025-02-28,F,Inocencio Aznar Aller,10480907-6,,1998-12-06,M,CON,USD,OBL-00154,2024-02-09,2028-02-09,QIN,VIG,CJU,153,19529,976,292.8,113,DIR,HIP,,D1
2025-02-28,F,Valero Collado Bermejo,11474291-4,,1979-11-23,M,TIC,USD,OBL-00155,2024-01-17,,QIN,VIG,CJU,148,11000,5530,1659.0,32,DIR,AVA,,D1
2025-02-28,F,Gregorio Perea-Lago,89395504-8,,1994-04-26,M,CON,USD,OBL-00156,2023-11-12,2027-11-12,MEN,VIG,CJU,83,17059,7281,2184.2999999999997,24,DIR,HIP,,D1
2025-02-28,F,Azucena Verdejo,75518330-5,,1999-07-07,F,MIC,USD,OBL-00157,2023-09-09,2026-09-09,MEN,VIG,CJU,168,12713,2279,683.6999999999999,142,DIR,FID,,D1
2025-02-28,F,José Antonio Bayona,59936219-6,,1985-09-03,M,TIC,USD,OBL-00158,2023-11-10,,QIN,VIG,CJU,170,11904,3770,1131.0,46,DIR,HIP,,D1
2025-02-28,F,Alejo del Pino,87481477-3,,1973-02-02,M,TDC,USD,OBL-00159,2023-12-06,,QIN,VIG,MOR,162,13385,4528,1358.3999999999999,184,DIR,SGR,,C2
2025-02-28,F,Lázaro Balaguer Zorrilla,12715514-1,,1973-03-18,M,TDC,USD,OBL-00160,2024-03-23,,MEN,VIG,CJU,170,4300,2244,673.1999999999999,203,DIR,HIP,,D1
2025-02-28,F,Inés Villanueva Báez,56592164-2,,1993-02-07,M,TDC,USD,OBL-00161,2024-01-24,,OTR,VIG,VIG,0,13877,3836,0,58,DIR,SGR,,A1
2025-02-28,F,Iván Ferrando Comas,11885851-1,,1969-06-01,M,TIC,USD,OBL-00162,2023-12-16,,VEN,VIG,VIG,0,12275,3153,0,27,DIR,SGR,,A1
2025-02-28,F,Ximena Solsona-Abellán,48723096-4,,1987-11-12,F,MIC,USD,OBL-00163,2024-06-30,2029-06-30,QIN,VIG,CJU,176,11771,755,226.5,149,DIR,SGR,,D1
2025-02-28,F,Nayara Valenzuela,12197990-0,,1978-03-02,F,TDC,USD,OBL-00165,2023-11-01,,VEN,VIG,MOR,48,16569,5233,1569.8999999999999,170,DIR,FID,,C1
2025-02-28,F,Lucho Martorell-Gomila,49583735-0,,1972-04-08,M,TDC,USD,OBL-00167,2024-02-16,,QIN,VIG,CJU,171,11384,2726,817.8,123,DIR,FID,,D1
2025-02-28,F,Eugenia Palomares Villanueva,13995021-4,,1992-11-05,F,MIC,USD,OBL-00168,2024-03-08,2029-03-08,QIN,VIG,CJU,121,2936,1223,366.9,108,DIR,AVA,,D1
2025-02-28,F,Lisandro Palma Ortiz,56549117-1,,1997-03-21,M,CMZ,USD,OBL-00169,2023-11-16,2028-11-16,MEN,VIG,CJU,149,7618,2129,638.6999999999999,205,DIR,SGR,,D1
2025-02-28,F,Vito Silvestre Juliá Vidal,68603612-4,,1972-09-13,M,TDC,USD,OBL-00170,2024-06-10,,MEN,VIG,CJU,82,18947,8718,2615.4,98,DIR,FID,,D1
2025-02-28,F,Vanesa Murcia Roura,97859621-3,,1974-04-28,F,CON,USD,OBL-00171,2023-10-24,2025-10-24,VEN,VIG,CJU,129,1851,900,270.0,68,DIR,HIP,,D1
2025-02-28,F,Roberta Moraleda Santamaría,82342181-5,,1986-01-20,F,TDC,USD,OBL-00172,2024-06-27,,OTR,VIG,CJU,138,18499,6421,1926.3,103,DIR,FID,,D1
2025-02-28,F,Herminia del Acedo,18022942-6,,1986-08-24,F,MIC,USD,OBL-00176,2024-05-06,2029-05-06,QIN,VIG,CJU,128,19701,6526,1957.8,124,DIR,SGR,,D1
2025-02-28,F,Gerardo Arranz Galván,96291183-0,,1993-09-14,M,TIC,USD,OBL-00177,2023-12-12,,QIN,VIG,VIG,0,13801,4558,0,167,DIR,HIP,,A1
2025-02-28,F,Odalis Lerma Quesada,22032369-7,,2002-03-25,M,CON,USD,OBL-00178,2024-02-15,2026-02-15,MEN,VIG,MOR,28,10538,3325,997.5,148,DIR,SGR,,B
2025-02-28,J,Instalaciones Alcántara S.A.,,6196-380444-832-1,,,CMZ,USD,OBL-00179,2024-02-07,2029-02-07,QIN,VIG,CJU,80,7141,3471,1041.3,219,DIR,AVA,,D1
2025-02-28,F,Danilo Diéguez-Arregui,80955412-8,,1975-06-21,M,CON,USD,OBL-00180,2024-03-22,2027-03-22,VEN,VIG,CJU,89,10484,5191,1557.3,165,DIR,SGR,,D1
2025-02-28,F,Abraham Codina Matas,38039251-5,,1981-01-04,M,MIC,USD,OBL-00181,2024-03-07,2027-03-07,OTR,VIG,CJU,117,19588,6979,2093.7,48,DIR,FID,,D1
2025-02-28,F,Isaac Sainz,77373336-4,,1993-06-19,M,MIC,USD,OBL-00182,2023-12-18,2026-12-18,VEN,VIG,CJU,86,1013,490,147.0,150,DIR,FID,,D1
2025-02-28,F,Miriam Pozuelo-Pagès,98797353-5,,2005-06-10,M,TIC,USD,OBL-00183,2023-09-13,,OTR,VIG,VIG,0,1952,899,0,144,DIR,AVA,,A1
2025-02-28,F,Bernardino Artemio Mateo Vizcaíno,89216039-8,,1977-09-07,M,TDC,USD,OBL-00184,2024-04-04,,QIN,VIG,CJU,144,3559,1547,464.09999999999997,187,DIR,SGR,,D1
2025-02-28,J,Bravo y asociados S.A.,,4756-463437-780-6,,,MIC,USD,OBL-00186,2023-12-28,2028-12-28,OTR,VIG,CJU,176,11192,3945,1183.5,80,DIR,FID,,D1
2025-02-28,F,Tere Palmer Bermúdez,85095559-6,,1967-10-21,M,CMZ,USD,OBL-00187,2024-06-19,2028-06-19,VEN,VIG,CJU,102,16391,7365,2209.5,71,DIR,HIP,,D1
2025-02-28,F,Juan Antonio Diego Tejedor,52820571-5,,1999-05-02,M,TIC,USD,OBL-00188,2023-09-06,,MEN,VIG,MOR,8,14706,3572,1071.6,119,DIR,AVA,,B
2025-02-28,F,Ana Belén Azcona Llamas,54056865-4,,1997-03-23,F,CON,USD,OBL-00189,2023-09-17,2028-09-17,VEN,VIG,CJU,176,18359,1452,435.59999999999997,69,DIR,FID,,D1
2025-02-28,F,Hortensia Cuadrado Tenorio,42666863-5,,1985-05-14,F,CMZ,USD,OBL-00190,2023-10-08,2028-10-08,VEN,VIG,CJU,106,16361,1299,389.7,51,DIR,AVA,,D1
2025-02-28,F,Armida Anaya Badía,42273804-0,,1972-12-06,F,TIC,USD,OBL-00191,2023-12-31,,QIN,VIG,VIG,0,7870,2692,0,162,DIR,AVA,,A1
2025-02-28,F,Ámbar Domínguez Cerdá,76913033-0,,2001-12-15,M,MIC,USD,OBL-00192,2024-04-05,2028-04-05,VEN,VIG,CJU,109,4905,1429,428.7,190,DIR,FID,,D1
2025-02-28,F,María Luisa Llamas Avilés,74808087-1,,1998-01-20,F,CMZ,USD,OBL-00193,2023-10-11,2025-10-11,VEN,VIG,CJU,157,12502,6305,1891.5,77,DIR,AVA,,D1
2025-02-28,F,Héctor del Escrivá,68830718-2,,1996-02-20,M,TDC,USD,OBL-00194,2023-11-20,,MEN,VIG,CJU,163,13891,644,193.2,20,DIR,AVA,,D1
2025-02-28,J,Despacho Hurtado y asociados S.L.N.E,,2392-953531-618-8,,,MIC,USD,OBL-00195,2024-01-22,2026-01-22,VEN,VIG,CJU,178,4801,1276,382.8,182,DIR,SGR,,D1
2025-02-28,F,María Cristina Eufemia Fuente Sala,20342039-9,,1970-06-03,F,MIC,USD,OBL-00196,2024-01-01,2027-01-01,VEN,VIG,CJU,136,6294,1521,456.3,133,DIR,HIP,,D1
2025-02-28,F,María Ángeles Aguilera Gilabert,52901804-3,,1982-11-20,F,TDC,USD,OBL-00197,2024-06-07,,VEN,VIG,MOR,50,3123,1683,504.9,72,DIR,FID,,C1
2025-02-28,J,Comercializadora MQ S.L.,,8826-983918-704-7,,,CMZ,USD,OBL-00198,2023-10-09,2025-10-09,MEN,VIG,CJU,131,2707,703,210.9,167,DIR,AVA,,D1
2025-02-28,F,Esmeralda Julie Alcántara Jerez,63550042-8,,2001-09-28,F,TIC,USD,OBL-00199,2024-03-21,,QIN,VIG,VIG,0,11313,1160,0,95,DIR,HIP,,A1
2025-02-28,F,Roberta Sanz Costa,64214859-5,,1979-09-17,F,TIC,USD,OBL-00200,2023-12-22,,OTR,VIG,MOR,59,14938,5819,1745.7,192,DIR,HIP,,C1
2025-02-28,F,Fabio Cabo Fernandez,28261035-7,,1970-03-18,M,TIC,USD,OBL-00201,2023-09-19,,QIN,VIG,MOR,129,6793,1576,472.79999999999995,102,DIR,FID,,C2
2025-02-28,F,Rafaela Matas Mayol,42902726-8,,1992-12-15,F,CMZ,USD,OBL-00202,2024-04-06,2028-04-06,VEN,VIG,CJU,93,16541,6047,1814.1,99,DIR,AVA,,D1
2025-02-28,F,Sandra Vilalta,16379202-7,,1977-04-27,F,TIC,USD,OBL-00203,2024-01-11,,MEN,VIG,CJU,83,18177,7339,2201.7,5,DIR,SGR,,D1
2025-02-28,F,Jose Carlos Solana-Granados,90472866-1,,1981-12-20,M,CON,USD,OBL-00204,2024-02-04,2028-02-04,QIN,VIG,VIG,0,16368,3753,0,100,DIR,FID,,A1
2025-02-28,F,Telmo de López,41181002-5,,1978-11-10,M,TIC,USD,OBL-00205,2023-11-27,,MEN,VIG,VIG,0,10615,4393,0,182,DIR,SGR,,A1
2025-02-28,F,Ovidio del Castejón,69727807-2,,1979-03-11,M,CMZ,USD,OBL-00206,2024-02-20,2029-02-20,VEN,VIG,CJU,177,11125,2337,701.1,51,DIR,HIP,,D1
2025-02-28,F,Conrado Muñoz Revilla,21029979-9,,1979-12-23,M,CON,USD,OBL-00207,2024-05-16,2029-05-16,QIN,VIG,VIG,0,6273,3209,0,81,DIR,HIP,,A1
2025-02-28,F,Beatriz Marqués Lloret,81237774-7,,1998-11-26,M,TDC,USD,OBL-00208,2024-04-14,,MEN,VIG,MOR,65,18982,8023,2406.9,183,DIR,AVA,,C2
2025-02-28,F,Carmen Ledesma Sacristán,39993637-3,,2005-07-25,M,CON,USD,OBL-00209,2023-11-30,2026-11-30,QIN,VIG,CJU,175,3313,1484,445.2,116,DIR,SGR,,D1
2025-02-28,F,Nicanor Cabañas-Larrea,49882515-9,,1983-10-15,M,CMZ,USD,OBL-00210,2023-12-12,2028-12-12,OTR,VIG,CJU,154,2096,398,119.39999999999999,107,DIR,AVA,,D1
2025-02-28,F,Fortunata Alcalá Uriarte,75689120-3,,1977-09-03,F,TIC,USD,OBL-00211,2024-04-18,,OTR,VIG,CJU,162,8457,1609,482.7,155,DIR,SGR,,D1
2025-02-28,J,Tomé y Bustamante S.Com.,,9994-766277-740-7,,,TIC,USD,OBL-00212,2024-06-12,,QIN,VIG,MOR,63,11621,4903,1470.8999999999999,101,DIR,FID,,C2
2025-02-28,F,Marina Cortina-Ballester,29733822-7,,1994-01-10,F,TDC,USD,OBL-00213,2024-02-09,,VEN,VIG,CJU,166,4677,1700,510.0,135,DIR,SGR,,D1
2025-02-28,F,Nilda Paredes Santamaría,89472642-9,,1977-10-30,F,CON,USD,OBL-00214,2024-06-09,2026-06-09,OTR,VIG,CJU,121,15893,3319,995.6999999999999,65,DIR,HIP,,D1
2025-02-28,F,Esmeralda Cañellas Múñiz,82911970-9,,1997-08-24,F,TDC,USD,OBL-00215,2024-05-29,,VEN,VIG,CJU,100,12276,803,240.89999999999998,101,DIR,HIP,,D1
2025-02-28,J,Servicios Viana & Asociados S.A.,,3227-534737-103-1,,,TIC,USD,OBL-00216,2024-04-06,,QIN,VIG,MOR,37,12050,2089,626.6999999999999,157,DIR,HIP,,C1
2025-02-28,F,Marco Gallo,83489924-8,,1969-09-28,M,TIC,USD,OBL-00217,2024-05-02,,MEN,VIG,CJU,134,9643,5196,1558.8,123,DIR,FID,,D1
2025-02-28,F,Alfredo de Requena,85843622-9,,1971-10-29,M,TIC,USD,OBL-00218,2023-09-03,,QIN,VIG,CJU,81,6267,1136,340.8,68,DIR,AVA,,D1
2025-02-28,J,Ani Blanes Gelabert S.Com.,,2579-535262-295-0,,,CMZ,USD,OBL-00219,2023-11-16,2025-11-16,QIN,VIG,CJU,107,10762,2028,608.4,17,DIR,HIP,,D1
2025-02-28,F,Carmelo Sandoval Prat,18253329-2,,1988-05-16,M,MIC,USD,OBL-00220,2024-02-16,2027-02-16,QIN,VIG,CJU,165,8549,4510,1353.0,177,DIR,HIP,,D1
2025-02-28,F,Jerónimo Llano-Ríos,42987240-3,,2002-09-06,M,TDC,USD,OBL-00222,2023-10-29,,MEN,VIG,VIG,0,10029,4237,0,151,DIR,FID,,A1
2025-02-28,F,Susanita Cervantes Amores,80089027-9,,1997-05-31,F,TDC,USD,OBL-00223,2024-03-28,,OTR,VIG,CJU,177,8901,1663,498.9,108,DIR,AVA,,D1
2025-02-28,F,Carmina Lago Barriga,98050127-4,,1993-08-09,F,TDC,USD,OBL-00224,2024-01-31,,VEN,VIG,VIG,0,6608,3367,0,59,DIR,FID,,A1
2025-02-28,F,Quirino Ibarra Cabeza,38185645-6,,1979-12-01,M,TIC,USD,OBL-00225,2024-03-24,,VEN,VIG,VIG,0,14099,6571,0,164,DIR,AVA,,A1
2025-02-28,F,José Saldaña Cantero,64630271-6,,1981-12-29,M,CMZ,USD,OBL-00226,2023-09-07,2028-09-07,MEN,VIG,CJU,73,9399,1950,585.0,110,DIR,HIP,,D1
2025-02-28,F,Alex Cánovas Cabello,34036355-0,,1968-03-17,M,CON,USD,OBL-00227,2024-05-07,2028-05-07,VEN,VIG,CJU,152,19619,4106,1231.8,29,DIR,HIP,,D1
2025-02-28,F,Asunción Figuerola Jáuregui,97339984-0,,1972-06-09,M,CMZ,USD,OBL-00228,2024-03-13,2029-03-13,OTR,VIG,CJU,122,1870,443,132.9,112,DIR,HIP,,D1
2025-02-28,F,Marcos Iglesia-Lastra,89504127-2,,2003-10-05,M,MIC,USD,OBL-00230,2024-06-28,2026-06-28,QIN,VIG,CJU,135,1932,760,228.0,16,DIR,SGR,,D1
2025-02-28,F,Lucila Carlos Olivera,20882008-3,,2005-03-29,F,TDC,USD,OBL-00232,2023-12-09,,OTR,VIG,CJU,166,6889,3536,1060.8,170,DIR,FID,,D1
2025-02-28,F,Alondra Alegria,98248711-2,,1972-09-14,F,CON,USD,OBL-00234,2023-10-06,2027-10-06,QIN,VIG,MOR,91,8801,860,258.0,100,DIR,SGR,,C2
2025-02-28,F,Samanta Bravo Morante,50544776-7,,1977-08-06,F,TIC,USD,OBL-00237,2024-01-15,,MEN,VIG,MOR,24,8378,4197,1259.1,44,DIR,HIP,,B
2025-02-28,F,Sol Avilés Oller,89357768-7,,1969-02-21,M,MIC,USD,OBL-00239,2023-12-10,2027-12-10,OTR,VIG,CJU,91,6159,4487,1346.1,120,DIR,SGR,,D1
2025-02-28,F,Mar Cardona Valdés,79546430-0,,2006-08-27,M,CMZ,USD,OBL-00240,2024-03-01,2027-03-01,VEN,VIG,CJU,174,2079,467,140.1,130,DIR,AVA,,D1
2025-02-28,F,Almudena Orozco,10950203-3,,1998-04-08,F,CMZ,USD,OBL-00242,2024-02-08,2028-02-08,OTR,VIG,CJU,37,11438,1356,406.8,88,DIR,FID,,D1
2025-02-28,F,Paula Batalla Codina,95741350-9,,2007-01-17,F,TDC,USD,OBL-00243,2023-11-28,,QIN,VIG,CJU,113,6679,1884,565.1999999999999,73,DIR,FID,,D1
2025-02-28,F,Pilar Becerra Caro,41728490-0,,1973-04-05,M,MIC,USD,OBL-00244,2024-05-27,2028-05-27,OTR,VIG,CJU,135,9433,2623,786.9,201,DIR,FID,,D1
2025-02-28,F,Chus Rebollo Marqués,41005208-4,,1968-08-11,M,TIC,USD,OBL-00245,2024-02-13,,QIN,VIG,CJU,172,13580,6590,1977.0,39,DIR,SGR,,D1
2025-02-28,F,Danilo Iborra Moya,17078883-9,,1989-05-19,M,CMZ,USD,OBL-00246,2024-01-26,2026-01-26,QIN,VIG,CJU,37,10040,5860,1758.0,155,DIR,FID,,D1
2025-02-28,F,Josep del Sans,83071870-1,,1974-11-16,M,MIC,USD,OBL-00247,2023-09-12,2025-09-12,VEN,VIG,VIG,0,5285,3455,0,167,DIR,AVA,,A1
2025-02-28,J,Supermercados Nicolau & Asociados S.Com.,,7591-662548-449-1,,,CMZ,USD,OBL-00248,2023-10-15,2025-10-15,VEN,VIG,MOR,166,6494,1387,416.09999999999997,103,DIR,FID,,C2
2025-02-28,J,Hermanos Amorós S.L.L.,,7853-621732-896-5,,,TDC,USD,OBL-00250,2024-04-27,,VEN,VIG,CJU,154,10982,1697,509.09999999999997,57,DIR,AVA,,D1
2025-02-28,F,Desiderio Carranza Jove,30001798-6,,1966-10-11,M,CMZ,USD,OBL-00251,2023-10-07,2026-10-07,QIN,VIG,CJU,163,2930,1016,304.8,60,DIR,FID,,D1
2025-02-28,F,Guiomar Villalonga,42997846-7,,1995-03-06,M,CON,USD,OBL-00252,2024-07-01,2029-07-01,MEN,VIG,CJU,76,7260,3487,1046.1,93,DIR,SGR,,D1
2025-02-28,F,Priscila Madrigal Paniagua,54628969-8,,1976-08-29,F,TIC,USD,OBL-00253,2024-01-29,,QIN,VIG,CJU,160,3512,2423,726.9,167,DIR,AVA,,D1
2025-02-28,J,Fábrica Ibéricos S.Com.,,2144-590915-172-1,,,CMZ,USD,OBL-00254,2024-02-08,2027-02-08,OTR,VIG,CJU,165,8930,2121,636.3,114,DIR,SGR,,D1
2025-02-28,F,Griselda Elías Gutierrez,46508053-6,,1972-10-09,F,TIC,USD,OBL-00255,2023-09-30,,OTR,VIG,VIG,0,18364,3103,0,80,DIR,SGR,,A1
2025-02-28,F,Úrsula Ester Uría Téllez,75640182-1,,1996-12-27,F,TIC,USD,OBL-00256,2024-04-27,,VEN,VIG,CJU,154,16610,5329,1598.7,91,DIR,SGR,,D1
2025-02-28,F,Leandro Rosselló Galiano,46003214-7,,1989-08-02,M,CMZ,USD,OBL-00257,2023-12-01,2026-12-01,MEN,VIG,CJU,138,10350,3479,1043.7,148,DIR,AVA,,D1
2025-02-28,F,Guadalupe Garcés Sosa,69883972-1,,1990-06-29,M,CMZ,USD,OBL-00258,2023-09-28,2028-09-28,OTR,VIG,CJU,164,10004,1850,555.0,114,DIR,SGR,,D1
2025-02-28,J,Zabala y Corominas S.A.T.,,1302-762458-215-3,,,CON,USD,OBL-00259,2024-02-13,2029-02-13,VEN,VIG,CJU,123,5021,1438,431.4,65,DIR,AVA,,D1
2025-02-28,F,Nazaret Zabaleta,28992017-5,,1995-05-14,M,CON,USD,OBL-00260,2024-06-15,2026-06-15,VEN,VIG,MOR,69,8315,1996,598.8,36,DIR,FID,,C2
2025-02-28,F,Verónica Mireia Plaza Garzón,26801807-0,,1975-10-31,F,MIC,USD,OBL-00261,2024-01-20,2027-01-20,QIN,VIG,CJU,167,6371,2552,765.6,45,DIR,AVA,,D1
2025-02-28,F,Saturnino Pelayo-Cabrera,61589422-6,,1973-12-31,M,TIC,USD,OBL-00262,2023-09-23,,VEN,VIG,CJU,97,6294,1041,312.3,58,DIR,SGR,,D1
2025-02-28,F,Eliana Cámara Fuster,57977325-4,,1979-12-20,F,TDC,USD,OBL-00263,2024-03-14,,VEN,VIG,CJU,111,10882,3829,1148.7,78,DIR,HIP,,D1
2025-02-28,F,Mirta Piña Juliá,83091450-7,,1996-02-27,F,TIC,USD,OBL-00264,2024-02-04,,VEN,VIG,VIG,0,15764,7239,0,84,DIR,FID,,A1
2025-02-28,F,Mónica Larrea Tapia,30086800-2,,1967-11-10,F,MIC,USD,OBL-00265,2023-09-23,2026-09-23,OTR,VIG,MOR,16,17998,3684,1105.2,105,DIR,AVA,,B
2025-02-28,F,Timoteo Pou Santos,45720971-6,,1979-12-05,M,MIC,USD,OBL-00266,2024-05-09,2028-05-09,OTR,VIG,CJU,106,17823,3219,965.6999999999999,201,DIR,FID,,D1
2025-02-28,F,Bernardita Sevilla Calleja,87841689-8,,2000-08-05,F,TIC,USD,OBL-00267,2024-01-12,,OTR,VIG,CJU,125,8738,3734,1120.2,37,DIR,FID,,D1
2025-02-28,F,Chus Sancho Ferrando,27268893-6,,1998-01-15,M,TIC,USD,OBL-00269,2023-09-09,,QIN,VIG,CJU,93,4900,800,240.0,187,DIR,FID,,D1
2025-02-28,F,Bibiana Lobo Alemany,76848810-3,,1995-05-11,F,TDC,USD,OBL-00271,2023-12-24,,QIN,VIG,CJU,31,11233,4533,1359.8999999999999,21,DIR,SGR,,D1
2025-02-28,F,Noa Bas Pedrosa,80835567-7,,1988-10-11,F,CON,USD,OBL-00272,2024-05-05,2028-05-05,MEN,VIG,CJU,152,12745,5171,1551.3,137,DIR,FID,,D1
2025-02-28,F,Jeremías Gutiérrez Olivé,73812049-3,,1984-12-26,M,CMZ,USD,OBL-00273,2023-12-17,2026-12-17,MEN,VIG,CJU,101,2698,408,122.39999999999999,159,DIR,FID,,D1
2025-02-28,J,Consultoría Río S.L.,,9821-797751-749-7,,,MIC,USD,OBL-00275,2024-04-16,2028-04-16,VEN,VIG,MOR,9,13923,6392,1917.6,170,DIR,HIP,,B
2025-02-28,F,Paloma Donaire Arribas,48166393-9,,1993-07-23,F,MIC,USD,OBL-00276,2024-03-07,2028-03-07,QIN,VIG,CJU,179,15537,9935,2980.5,128,DIR,SGR,,D1
2025-02-28,F,Rosario Fortuny Valera,32182549-2,,1996-09-28,M,TIC,USD,OBL-00277,2024-05-09,,MEN,VIG,CJU,113,4448,2081,624.3,160,DIR,AVA,,D1
2025-02-28,F,Reynaldo Lobo-Duran,18821680-8,,1987-11-29,M,CMZ,USD,OBL-00278,2023-12-29,2028-12-29,QIN,VIG,CJU,110,5037,2374,712.1999999999999,109,DIR,HIP,,D1
2025-02-28,F,Margarita Ledesma Catalán,14748114-0,,1992-08-23,F,CON,USD,OBL-00279,2023-10-25,2027-10-25,OTR,VIG,MOR,144,6880,2984,895.1999999999999,108,DIR,HIP,,C2
2025-02-28,F,Chus Arcos-Guzmán,88762451-0,,1994-07-23,M,MIC,USD,OBL-00280,2024-05-06,2028-05-06,MEN,VIG,VIG,0,18595,1073,0,198,DIR,AVA,,A1
2025-02-28,F,Ximena Peralta Lillo,20722366-3,,1983-10-04,F,TDC,USD,OBL-00281,2023-11-15,,OTR,VIG,CJU,158,17995,8514,2554.2,94,DIR,SGR,,D1
2025-02-28,F,Valeria Navarro Camino,96697133-5,,2002-05-26,F,MIC,USD,OBL-00282,2023-11-10,2028-11-10,VEN,VIG,CJU,136,15298,5061,1518.3,112,DIR,HIP,,D1
2025-02-28,F,Nacio de Salazar,78321865-4,,1987-04-25,M,CMZ,USD,OBL-00283,2024-04-26,2027-04-26,MEN,VIG,CJU,171,5044,1864,559.1999999999999,157,DIR,FID,,D1
2025-02-28,F,Ruy Fábregas Amorós,29404860-5,,1995-01-11,M,CMZ,USD,OBL-00284,2023-10-28,2027-10-28,QIN,VIG,CJU,169,11748,5822,1746.6,44,DIR,HIP,,D1
